gen,best_score,mean_score,median_score,std_score,avg_trades,best_trades,best_cagr,best_sharpe,best_sortino,best_pf,best_maxdd,best_calmar,best_expectancy
18,2.49255295473529,1.8277643587935726,2.2444192618611654,0.8031952681642386,35.05,38,3.0,5.0,5.0,10.0,0.0006666058301983155,4500.410683638183,451.88100454074333
19,2.4931588030078045,1.7847201128643255,2.159438301417338,0.7733143494764505,35.96666666666667,38,3.0,5.0,5.0,10.0,0.0006677424544695835,4492.750131310774,430.36190389636477
20,2.4931588030078045,1.6273936507839584,2.0757303604048665,0.8920299475159236,34.775,38,3.0,5.0,5.0,10.0,0.0006677424544695835,4492.750131310774,430.36190389636477
21,2.4931588030078045,1.6034258744032621,1.9779766454726335,0.8558384864654568,34.43333333333333,38,3.0,5.0,5.0,10.0,0.0006677424544695835,4492.750131310774,430.36190389636477
22,2.4931588030078045,1.6959737074977117,2.1402772780790307,0.8442297031538202,36.416666666666664,38,3.0,5.0,5.0,10.0,0.0006677424544695835,4492.750131310774,430.36190389636477
23,2.4932182411834014,1.5160448209688524,1.7349482369267344,0.889400328679542,25.858333333333334,31,3.0,5.0,5.0,10.0,0.0006000087571538274,4999.927024783196,340.6458106952856
24,2.4932182411834014,1.4060999651280415,1.53477422765871,0.9051316062216591,26.958333333333332,31,3.0,5.0,5.0,10.0,0.0006000087571538274,4999.927024783196,340.6458106952856
25,2.4939468620135443,1.485513956951567,1.777082618219332,0.900320358927546,29.45,30,3.0,5.0,5.0,10.0,0.00030123244561264197,9959.086558218009,234.52876562732772
26,2.4939468620135443,1.6041288881595606,2.051238129182784,0.8762194276664469,34.50833333333333,30,3.0,5.0,5.0,10.0,0.00030123244561264197,9959.086558218009,234.52876562732772
27,2.4939468620135443,1.5641995464506648,1.9732860157722731,0.8839932315536099,32.75833333333333,30,3.0,5.0,5.0,10.0,0.00030123244561264197,9959.086558218009,234.52876562732772
28,2.494004070605477,1.5904103478140144,2.0251480260154775,0.9080441365159708,31.775,38,3.0,5.0,5.0,10.0,0.0007007590147754549,4281.072289824619,423.1291289614014
29,2.494004070605477,1.670231526099853,2.0748570567836726,0.8444668919780903,33.641666666666666,38,3.0,5.0,5.0,10.0,0.0007007590147754549,4281.072289824619,423.1291289614014
30,2.494004070605477,1.6257056344850132,2.0414842726001727,0.8668228708575489,30.95,38,3.0,5.0,5.0,10.0,0.0007007590147754549,4281.072289824619,423.1291289614014
31,2.494004070605477,1.5373584654820174,1.7903368769300014,0.9069547243520705,27.358333333333334,38,3.0,5.0,5.0,10.0,0.0007007590147754549,4281.072289824619,423.1291289614014
32,2.494004070605477,1.4883947293138986,1.729859940814348,0.868347977598175,27.708333333333332,38,3.0,5.0,5.0,10.0,0.0007007590147754549,4281.072289824619,423.1291289614014
33,2.494004070605477,1.5675042359395286,1.8650674635573004,0.8486197693244999,28.525,38,3.0,5.0,5.0,10.0,0.0007007590147754549,4281.072289824619,423.1291289614014
34,2.494004070605477,1.582930298855651,1.7610367407186431,0.7948368643998334,31.408333333333335,38,3.0,5.0,5.0,10.0,0.0007007590147754549,4281.072289824619,423.1291289614014
35,2.494426269983139,1.5410209783751758,1.7807205607754037,0.8508646108074787,32.416666666666664,33,3.0,5.0,5.0,10.0,0.0006996835689526642,4287.6524948136375,311.701686789259
36,2.494426269983139,1.5155535870330228,1.7648517726490964,0.8502152081188014,27.325,33,3.0,5.0,5.0,10.0,0.0006996835689526642,4287.6524948136375,311.701686789259
37,2.494426269983139,1.5331143772729996,1.774809461755361,0.8456798092170242,32.99166666666667,33,3.0,5.0,5.0,10.0,0.0006996835689526642,4287.6524948136375,311.701686789259
38,2.494426269983139,1.4776358512915992,1.6924548943145359,0.8519140461713812,30.9,33,3.0,5.0,5.0,10.0,0.0006996835689526642,4287.6524948136375,311.701686789259
39,2.494426269983139,1.4801425523830776,1.6862542404731322,0.8166427990058784,32.03333333333333,33,3.0,5.0,5.0,10.0,0.0006996835689526642,4287.6524948136375,311.701686789259
40,2.494426269983139,1.6643538834896021,1.99613279807601,0.8052236257783877,34.00833333333333,33,3.0,5.0,5.0,10.0,0.0006996835689526642,4287.6524948136375,311.701686789259
41,2.494426269983139,1.4724134209915267,1.540826751555859,0.8894492628202609,31.191666666666666,33,3.0,5.0,5.0,10.0,0.0006996835689526642,4287.6524948136375,311.701686789259
42,2.4949275420329133,1.4331025721305544,1.5018344778573287,0.8774862704328137,28.291666666666668,37,3.0,5.0,5.0,10.0,0.0006996835689526642,4287.6524948136375,333.546010344097
43,2.4949275420329133,1.5027010446534308,1.666161955416868,0.8415078073312161,30.1,37,3.0,5.0,5.0,10.0,0.0006996835689526642,4287.6524948136375,333.546010344097
44,2.4949275420329133,1.597850440290245,1.8217897879094833,0.8129862530260124,36.75833333333333,37,3.0,5.0,5.0,10.0,0.0006996835689526642,4287.6524948136375,333.546010344097
45,2.4949275420329133,1.599165815261265,1.8792025801365164,0.8038930300030479,34.575,37,3.0,5.0,5.0,10.0,0.0006996835689526642,4287.6524948136375,333.546010344097
46,2.4956564220466713,1.554564220061386,1.8885559528196354,0.8504215462273217,32.608333333333334,40,3.0,5.0,5.0,10.0,0.0004798053750600924,6252.535206851883,260.71586524034154
47,2.4956564220466713,1.5745714239731625,1.799757382491643,0.8252394338149374,34.483333333333334,40,3.0,5.0,5.0,10.0,0.0004798053750600924,6252.535206851883,260.71586524034154
48,2.4956564220466713,1.558854813324973,1.7683812230984375,0.816291259578465,33.375,40,3.0,5.0,5.0,10.0,0.0004798053750600924,6252.535206851883,260.71586524034154
49,2.4956564220466713,1.6286309960588097,1.8836778965993903,0.8158572080188431,37.46666666666667,40,3.0,5.0,5.0,10.0,0.0004798053750600924,6252.535206851883,260.71586524034154
50,2.4956564220466713,1.49745649368412,1.5529679001305472,0.8378430927096534,33.125,40,3.0,5.0,5.0,10.0,0.0004798053750600924,6252.535206851883,260.71586524034154
51,2.4956564220466713,1.598062862860254,1.800699192909819,0.8199526224168039,35.09166666666667,40,3.0,5.0,5.0,10.0,0.0004798053750600924,6252.535206851883,260.71586524034154
52,2.4956564220466713,1.5782399469684185,1.7856960522462977,0.8106100284128663,33.69166666666667,40,3.0,5.0,5.0,10.0,0.0004798053750600924,6252.535206851883,260.71586524034154
53,2.4956564220466713,1.5850573364814347,1.8713368274757505,0.8315452507868214,35.03333333333333,40,3.0,5.0,5.0,10.0,0.0004798053750600924,6252.535206851883,260.71586524034154
54,2.4956564220466713,1.6279494430533705,1.8087523293075942,0.7918108899489578,33.791666666666664,40,3.0,5.0,5.0,10.0,0.0004798053750600924,6252.535206851883,260.71586524034154
55,2.4956564220466713,1.4704836523613238,1.6520379678448753,0.8407141971079659,33.19166666666667,40,3.0,5.0,5.0,10.0,0.0004798053750600924,6252.535206851883,260.71586524034154
56,2.4956564220466713,1.530048285964288,1.7455310553422603,0.8394992333645096,34.266666666666666,40,3.0,5.0,5.0,10.0,0.0004798053750600924,6252.535206851883,260.71586524034154
57,2.4956564220466713,1.4763930191381363,1.5699527344282054,0.8564897954172224,29.441666666666666,40,3.0,5.0,5.0,10.0,0.0004798053750600924,6252.535206851883,260.71586524034154
58,2.4956564220466713,1.5258855580125625,1.8044472240309575,0.8795397121325293,30.433333333333334,40,3.0,5.0,5.0,10.0,0.0004798053750600924,6252.535206851883,260.71586524034154
59,2.4956564220466713,1.6279087837504336,1.838520898709254,0.8102064599059908,29.316666666666666,40,3.0,5.0,5.0,10.0,0.0004798053750600924,6252.535206851883,260.71586524034154
60,2.4956564220466713,1.510220631294969,1.665589491907146,0.8643589143015904,30.958333333333332,40,3.0,5.0,5.0,10.0,0.0004798053750600924,6252.535206851883,260.71586524034154
61,2.4956564220466713,1.5939426153897487,1.8118780250772424,0.8163410613460756,31.158333333333335,40,3.0,5.0,5.0,10.0,0.0004798053750600924,6252.535206851883,260.71586524034154
62,2.4956564220466713,1.5683721597743605,1.712791759496846,0.8314320384360201,28.9,40,3.0,5.0,5.0,10.0,0.0004798053750600924,6252.535206851883,260.71586524034154
63,2.4956564220466713,1.5626705498831295,1.762714319885857,0.8271074894152456,36.416666666666664,40,3.0,5.0,5.0,10.0,0.0004798053750600924,6252.535206851883,260.71586524034154
64,2.4956564220466713,1.6446874149789537,1.8884898302233033,0.788054358999754,31.058333333333334,40,3.0,5.0,5.0,10.0,0.0004798053750600924,6252.535206851883,260.71586524034154
65,2.4956564220466713,1.5937845931143846,1.7458254144389098,0.8160694615689741,32.025,40,3.0,5.0,5.0,10.0,0.0004798053750600924,6252.535206851883,260.71586524034154
