gen,best_score,mean_score,median_score,std_score,avg_trades,best_trades,best_cagr,best_sharpe,best_sortino,best_pf,best_maxdd,best_calmar,best_expectancy
45,2.4953155721707962,1.5723791857496214,1.8931220031048315,0.9105304140817121,27.491666666666667,37,3.0,5.0,5.0,10.0,0.0003203483597692413,9364.80524564262,273.03177091756356
46,2.4953155721707962,1.5973086097685583,1.9829935955245768,0.9271347978512506,28.716666666666665,37,3.0,5.0,5.0,10.0,0.0003203483597692413,9364.80524564262,273.03177091756356
47,2.4953155721707962,1.6608204289502466,2.050576806209718,0.8647602436968725,34.71666666666667,37,3.0,5.0,5.0,10.0,0.0003203483597692413,9364.80524564262,273.03177091756356
48,2.4953155721707962,1.5731777382006527,1.7455951464134216,0.857628529377112,32.53333333333333,37,3.0,5.0,5.0,10.0,0.0003203483597692413,9364.80524564262,273.03177091756356
49,2.4953155721707962,1.7158058507951415,2.143577582976474,0.8978131398197118,33.09166666666667,37,3.0,5.0,5.0,10.0,0.0003203483597692413,9364.80524564262,273.03177091756356
50,2.4953155721707962,1.5518228561614356,1.7897614824139767,0.9088402812905773,32.50833333333333,37,3.0,5.0,5.0,10.0,0.0003203483597692413,9364.80524564262,273.03177091756356
51,2.4953155721707962,1.708753971335376,2.0876256547787815,0.8431845454199809,36.825,37,3.0,5.0,5.0,10.0,0.0003203483597692413,9364.80524564262,273.03177091756356
52,2.4953155721707962,1.603572475865208,1.9687241748385564,0.8818677893366202,33.666666666666664,37,3.0,5.0,5.0,10.0,0.0003203483597692413,9364.80524564262,273.03177091756356
53,2.4953155721707962,1.4925034011409297,1.6592848026891756,0.91052768641723,31.275,37,3.0,5.0,5.0,10.0,0.0003203483597692413,9364.80524564262,273.03177091756356
54,2.4953155721707962,1.6599791597071014,2.172549690794961,0.8956494117549327,31.941666666666666,37,3.0,5.0,5.0,10.0,0.0003203483597692413,9364.80524564262,273.03177091756356
55,2.4953155721707962,1.6122229472389094,2.0191479746303327,0.8955251274402882,30.891666666666666,37,3.0,5.0,5.0,10.0,0.0003203483597692413,9364.80524564262,273.03177091756356
56,2.4953155721707962,1.5432468675472686,1.7900697036227982,0.8869738269908063,31.758333333333333,37,3.0,5.0,5.0,10.0,0.0003203483597692413,9364.80524564262,273.03177091756356
57,2.4953155721707962,1.6471847893203706,1.9914344779082906,0.8584204549913677,29.866666666666667,37,3.0,5.0,5.0,10.0,0.0003203483597692413,9364.80524564262,273.03177091756356
58,2.4953155721707962,1.5898864013315723,1.9904597379871096,0.9019311210726773,27.866666666666667,37,3.0,5.0,5.0,10.0,0.0003203483597692413,9364.80524564262,273.03177091756356
59,2.4953155721707962,1.5606356628621938,1.8023900290005452,0.9000129639607619,29.225,37,3.0,5.0,5.0,10.0,0.0003203483597692413,9364.80524564262,273.03177091756356
60,2.4953155721707962,1.7056822575403057,2.24883917578954,0.9085857221595003,29.916666666666668,37,3.0,5.0,5.0,10.0,0.0003203483597692413,9364.80524564262,273.03177091756356
61,2.4953155721707962,1.6380925461149687,1.9684607868214865,0.875632025054182,30.066666666666666,37,3.0,5.0,5.0,10.0,0.0003203483597692413,9364.80524564262,273.03177091756356
62,2.4953155721707962,1.6802696950877423,2.206530967284685,0.9123606035626162,28.85,37,3.0,5.0,5.0,10.0,0.0003203483597692413,9364.80524564262,273.03177091756356
63,2.4953155721707962,1.7390318533840101,2.202701775675445,0.8627803658074245,31.5,37,3.0,5.0,5.0,10.0,0.0003203483597692413,9364.80524564262,273.03177091756356
64,2.4953155721707962,1.5544516554896246,1.7833609204775462,0.8920066282120731,31.108333333333334,37,3.0,5.0,5.0,10.0,0.0003203483597692413,9364.80524564262,273.03177091756356
65,2.4953155721707962,1.648294025292253,1.920387630489511,0.8676178016893288,29.466666666666665,37,3.0,5.0,5.0,10.0,0.0003203483597692413,9364.80524564262,273.03177091756356
66,2.4953779119924,1.603335918090824,1.9921434758725534,0.899682487987006,31.016666666666666,38,3.0,5.0,5.0,10.0,0.00032837040430765986,9136.024320843519,278.5892572924109
67,2.4953779119924,1.5406326868232234,1.655234523157945,0.8459632509119093,31.733333333333334,38,3.0,5.0,5.0,10.0,0.00032837040430765986,9136.024320843519,278.5892572924109
68,2.4953779119924,1.5536196056076301,1.7259503489508883,0.8105627984648592,37.108333333333334,38,3.0,5.0,5.0,10.0,0.00032837040430765986,9136.024320843519,278.5892572924109
69,2.4953779119924,1.5683605381115735,1.8234861378600105,0.8611033027323192,32.65,38,3.0,5.0,5.0,10.0,0.00032837040430765986,9136.024320843519,278.5892572924109
70,2.4953779119924,1.582727573049449,1.8438961137795533,0.8470236314253675,32.96666666666667,38,3.0,5.0,5.0,10.0,0.00032837040430765986,9136.024320843519,278.5892572924109
71,2.4953779119924,1.643290260415384,1.9345458947742094,0.859878040245556,31.308333333333334,38,3.0,5.0,5.0,10.0,0.00032837040430765986,9136.024320843519,278.5892572924109
72,2.4953779119924,1.6790296507328983,2.022656897472806,0.8529367726077526,31.233333333333334,38,3.0,5.0,5.0,10.0,0.00032837040430765986,9136.024320843519,278.5892572924109
73,2.495478665699079,1.4682331265319581,1.303651464745152,0.8776110410765797,28.475,41,3.0,5.0,5.0,10.0,0.0003315398973165716,9048.684711196142,277.8616600349466
74,2.495478665699079,1.7962616468714083,2.2061340155688054,0.814507772196846,34.541666666666664,41,3.0,5.0,5.0,10.0,0.0003315398973165716,9048.684711196142,277.8616600349466
75,2.495478665699079,1.752665726619341,2.1652573449740258,0.7955347812243309,28.725,41,3.0,5.0,5.0,10.0,0.0003315398973165716,9048.684711196142,277.8616600349466
76,2.495478665699079,1.667792404334082,2.087290315659012,0.8386461123467447,33.458333333333336,41,3.0,5.0,5.0,10.0,0.0003315398973165716,9048.684711196142,277.8616600349466
77,2.495478665699079,1.71604035194599,2.102417315495546,0.8448494860057776,32.141666666666666,41,3.0,5.0,5.0,10.0,0.0003315398973165716,9048.684711196142,277.8616600349466
78,2.495478665699079,1.6392214358584745,1.815259083566099,0.8318319826302881,34.13333333333333,41,3.0,5.0,5.0,10.0,0.0003315398973165716,9048.684711196142,277.8616600349466
79,2.495478665699079,1.6802988348669587,1.9986859387101719,0.8586628235697517,33.13333333333333,41,3.0,5.0,5.0,10.0,0.0003315398973165716,9048.684711196142,277.8616600349466
80,2.495478665699079,1.6899413162248655,2.0383800092004014,0.8426701787114402,30.958333333333332,41,3.0,5.0,5.0,10.0,0.0003315398973165716,9048.684711196142,277.8616600349466
81,2.495478665699079,1.579521057978331,1.8518134285720458,0.8677261882780579,31.425,41,3.0,5.0,5.0,10.0,0.0003315398973165716,9048.684711196142,277.8616600349466
82,2.495584646119284,1.726372521211963,2.0853216272853827,0.8331509379107668,35.625,42,3.0,5.0,5.0,10.0,0.0003370245302461994,8901.429215874801,272.36972193090116
83,2.495584646119284,1.6477133167713915,1.994820499494726,0.8494450266091644,29.3,42,3.0,5.0,5.0,10.0,0.0003370245302461994,8901.429215874801,272.36972193090116
84,2.49564946093758,1.6933566584947002,2.0095586104758114,0.82119623864597,31.666666666666668,39,3.0,5.0,5.0,10.0,0.00032172051793181224,9324.863764628906,262.4332289420939
85,2.49564946093758,1.531463211931179,1.6465613402600117,0.8769170073476694,29.666666666666668,39,3.0,5.0,5.0,10.0,0.00032172051793181224,9324.863764628906,262.4332289420939
86,2.49564946093758,1.6338771626973572,1.9552237283189398,0.8605482574470106,34.96666666666667,39,3.0,5.0,5.0,10.0,0.00032172051793181224,9324.863764628906,262.4332289420939
87,2.49564946093758,1.8506224724276163,2.208119862009406,0.7723849759823843,34.63333333333333,39,3.0,5.0,5.0,10.0,0.00032172051793181224,9324.863764628906,262.4332289420939
88,2.49564946093758,1.8639559463902584,2.3432014717537153,0.8047684138978509,32.78333333333333,39,3.0,5.0,5.0,10.0,0.00032172051793181224,9324.863764628906,262.4332289420939
89,2.49564946093758,1.709856357713852,2.1647336488615467,0.8684217798819688,30.775,39,3.0,5.0,5.0,10.0,0.00032172051793181224,9324.863764628906,262.4332289420939
90,2.49564946093758,1.532901368960341,1.6574302660726934,0.8971611527622536,29.616666666666667,39,3.0,5.0,5.0,10.0,0.00032172051793181224,9324.863764628906,262.4332289420939
91,2.4957125006929566,1.7681077678230157,2.1443185508412723,0.8070015562415015,35.833333333333336,39,3.0,5.0,5.0,10.0,0.00021231838668919764,14129.72303897331,255.2721346856074
92,2.4957125006929566,1.7340632243277907,2.0861099534962673,0.7972875428236124,32.233333333333334,39,3.0,5.0,5.0,10.0,0.00021231838668919764,14129.72303897331,255.2721346856074
93,2.4957125006929566,1.5781711068342015,1.697233870946191,0.8695705186399754,31.708333333333332,39,3.0,5.0,5.0,10.0,0.00021231838668919764,14129.72303897331,255.2721346856074
94,2.4957125006929566,1.737067196533499,2.0573591816568855,0.7741009895452767,34.333333333333336,39,3.0,5.0,5.0,10.0,0.00021231838668919764,14129.72303897331,255.2721346856074
95,2.4957125006929566,1.574967936958028,1.8177349078273446,0.8622988555727975,31.5,39,3.0,5.0,5.0,10.0,0.00021231838668919764,14129.72303897331,255.2721346856074
96,2.4957125006929566,1.6487642243703107,1.8835692216081577,0.8228878599510445,35.69166666666667,39,3.0,5.0,5.0,10.0,0.00021231838668919764,14129.72303897331,255.2721346856074
97,2.4957125006929566,1.6816809775182275,2.01254337077725,0.8156654029239634,34.325,39,3.0,5.0,5.0,10.0,0.00021231838668919764,14129.72303897331,255.2721346856074
98,2.4957125006929566,1.718989331990666,2.1042107418816833,0.8152109459041786,33.11666666666667,39,3.0,5.0,5.0,10.0,0.00021231838668919764,14129.72303897331,255.2721346856074
99,2.4957125006929566,1.7869166047668414,2.2643597224910925,0.814492250969398,33.15,39,3.0,5.0,5.0,10.0,0.00021231838668919764,14129.72303897331,255.2721346856074
100,2.4957125006929566,1.7156761741571036,2.0539786193442433,0.820670365962271,29.991666666666667,39,3.0,5.0,5.0,10.0,0.00021231838668919764,14129.72303897331,255.2721346856074
101,2.4957125006929566,1.6921422007139375,2.024439225593392,0.811376880727134,35.166666666666664,39,3.0,5.0,5.0,10.0,0.00021231838668919764,14129.72303897331,255.2721346856074
102,2.4957125006929566,1.6791280200692598,1.9923426518542109,0.8417537734654984,32.3,39,3.0,5.0,5.0,10.0,0.00021231838668919764,14129.72303897331,255.2721346856074
103,2.4957125006929566,1.6302784721016608,1.897360804589058,0.8675017380957551,31.375,39,3.0,5.0,5.0,10.0,0.00021231838668919764,14129.72303897331,255.2721346856074
104,2.4957125006929566,1.4897837473250464,1.5350119275138034,0.9074948946264854,27.05,39,3.0,5.0,5.0,10.0,0.00021231838668919764,14129.72303897331,255.2721346856074
105,2.4957125006929566,1.6930451642510604,2.107599563634494,0.842044707958568,33.61666666666667,39,3.0,5.0,5.0,10.0,0.00021231838668919764,14129.72303897331,255.2721346856074
106,2.4957125006929566,1.5560518834345107,1.7726334672246842,0.91580504356398,32.94166666666667,39,3.0,5.0,5.0,10.0,0.00021231838668919764,14129.72303897331,255.2721346856074
107,2.4957125006929566,1.6139924165843198,1.8103175263295035,0.8631106895321798,34.858333333333334,39,3.0,5.0,5.0,10.0,0.00021231838668919764,14129.72303897331,255.2721346856074
108,2.4957125006929566,1.7965601983309094,2.221020036928397,0.8022065186634051,34.041666666666664,39,3.0,5.0,5.0,10.0,0.00021231838668919764,14129.72303897331,255.2721346856074
109,2.4957125006929566,1.7180087629163423,2.0706175360547654,0.8267122324300902,32.21666666666667,39,3.0,5.0,5.0,10.0,0.00021231838668919764,14129.72303897331,255.2721346856074
110,2.4957125006929566,1.6475463583552643,1.8959744258920153,0.8366368265551816,31.191666666666666,39,3.0,5.0,5.0,10.0,0.00021231838668919764,14129.72303897331,255.2721346856074
111,2.4957125006929566,1.669572716294769,1.9872629828460644,0.8733991907708436,31.675,39,3.0,5.0,5.0,10.0,0.00021231838668919764,14129.72303897331,255.2721346856074
112,2.4957125006929566,1.7077559868773795,2.057030694099406,0.8259345240490056,31.841666666666665,39,3.0,5.0,5.0,10.0,0.00021231838668919764,14129.72303897331,255.2721346856074
113,2.4957839111064617,1.678289499496661,2.2054623122320294,0.904097571913995,29.5,40,3.0,5.0,5.0,10.0,0.00031365370658684296,9564.688498809033,254.5562460118628
114,2.4957839111064617,1.6815106542986873,1.9330184497914393,0.8030071062597678,31.483333333333334,40,3.0,5.0,5.0,10.0,0.00031365370658684296,9564.688498809033,254.5562460118628
115,2.4957839111064617,1.7693544633984477,2.138179214407252,0.8254434435468614,33.175,40,3.0,5.0,5.0,10.0,0.00031365370658684296,9564.688498809033,254.5562460118628
116,2.4957839111064617,1.8079319809048127,2.218489932829004,0.7907708386625406,34.05833333333333,40,3.0,5.0,5.0,10.0,0.00031365370658684296,9564.688498809033,254.5562460118628
117,2.4957839111064617,1.8032330517942854,2.2268021098990842,0.8079932653770427,35.99166666666667,40,3.0,5.0,5.0,10.0,0.00031365370658684296,9564.688498809033,254.5562460118628
118,2.4957839111064617,1.7131928548260118,2.061824263282002,0.818415983195547,35.03333333333333,40,3.0,5.0,5.0,10.0,0.00031365370658684296,9564.688498809033,254.5562460118628
119,2.4957876928219127,1.7981216652645482,2.204154144164059,0.8019536926032137,35.53333333333333,44,3.0,5.0,5.0,10.0,0.0003261548176548814,9198.085809587612,272.919999755171
120,2.4957876928219127,1.7727645360751714,2.1020801725574767,0.7786998662871734,38.625,44,3.0,5.0,5.0,10.0,0.0003261548176548814,9198.085809587612,272.919999755171
121,2.4957876928219127,1.5932814745470665,1.8274382594324372,0.8410292479651031,33.9,44,3.0,5.0,5.0,10.0,0.0003261548176548814,9198.085809587612,272.919999755171
122,2.4957876928219127,1.6893825466203132,1.9897208004691613,0.8459102844296595,35.03333333333333,44,3.0,5.0,5.0,10.0,0.0003261548176548814,9198.085809587612,272.919999755171
123,2.4957876928219127,1.5182793756668729,1.563051879651856,0.8656492257928445,33.15,44,3.0,5.0,5.0,10.0,0.0003261548176548814,9198.085809587612,272.919999755171
124,2.4958269948159253,1.6979156143762018,1.9676121817698426,0.8003156772699374,35.55,43,3.0,5.0,5.0,10.0,0.00033323150628650043,9002.750170389676,253.11114508627043
125,2.4958269948159253,1.7079271887798535,2.137073670003087,0.8485713656420176,32.625,43,3.0,5.0,5.0,10.0,0.00033323150628650043,9002.750170389676,253.11114508627043
126,2.4958269948159253,1.8413109421892508,2.1099053316090277,0.7645245221266201,35.21666666666667,43,3.0,5.0,5.0,10.0,0.00033323150628650043,9002.750170389676,253.11114508627043
127,2.4958269948159253,1.671852932510051,1.9608657662374567,0.8275157107033712,34.25,43,3.0,5.0,5.0,10.0,0.00033323150628650043,9002.750170389676,253.11114508627043
128,2.4958269948159253,1.7596086990275759,2.169874678993568,0.8217019235222413,34.325,43,3.0,5.0,5.0,10.0,0.00033323150628650043,9002.750170389676,253.11114508627043
129,2.4958269948159253,1.7431637151284542,2.1290838950582733,0.80642998186345,33.21666666666667,43,3.0,5.0,5.0,10.0,0.00033323150628650043,9002.750170389676,253.11114508627043
130,2.4958269948159253,1.4727872823414392,1.4878350287262112,0.8828238034396313,32.291666666666664,43,3.0,5.0,5.0,10.0,0.00033323150628650043,9002.750170389676,253.11114508627043
131,2.4958908141972804,1.7046757590372117,2.12940774121782,0.8341389266560333,35.4,43,3.0,5.0,5.0,10.0,0.00033529297905805907,8947.398804555709,250.27963567343087
132,2.4958908141972804,1.7213479688579496,1.9626930835711978,0.8000838294097167,36.291666666666664,43,3.0,5.0,5.0,10.0,0.00033529297905805907,8947.398804555709,250.27963567343087
133,2.4958908141972804,1.7754626013204993,2.20012857014956,0.819513162917022,36.55,43,3.0,5.0,5.0,10.0,0.00033529297905805907,8947.398804555709,250.27963567343087
134,2.4958908141972804,1.7841832306478973,2.1462433634239355,0.7747716814567724,36.6,43,3.0,5.0,5.0,10.0,0.00033529297905805907,8947.398804555709,250.27963567343087
135,2.4958908141972804,1.7931554516622512,2.1459318460911376,0.7678446479146762,35.30833333333333,43,3.0,5.0,5.0,10.0,0.00033529297905805907,8947.398804555709,250.27963567343087
136,2.4958908141972804,1.8620332146481122,2.2589515519483054,0.7449658080244834,36.96666666666667,43,3.0,5.0,5.0,10.0,0.00033529297905805907,8947.398804555709,250.27963567343087
137,2.4958908141972804,1.650714445372348,1.985017074719357,0.843602716175342,35.766666666666666,43,3.0,5.0,5.0,10.0,0.00033529297905805907,8947.398804555709,250.27963567343087
138,2.4958908141972804,1.702684255528298,2.1509313369111513,0.8588024272367021,34.09166666666667,43,3.0,5.0,5.0,10.0,0.00033529297905805907,8947.398804555709,250.27963567343087
139,2.495951287252865,1.7910585535487467,2.0959738249893305,0.7550144815895905,37.575,44,3.0,5.0,5.0,10.0,0.00031030975172152876,9667.759338392281,248.3369173594703
140,2.495951287252865,1.6892852857078433,2.017530372267806,0.8249397088465086,33.25833333333333,44,3.0,5.0,5.0,10.0,0.00031030975172152876,9667.759338392281,248.3369173594703
141,2.495951287252865,1.644273682126945,1.9680319938744057,0.8555084796856689,31.866666666666667,44,3.0,5.0,5.0,10.0,0.00031030975172152876,9667.759338392281,248.3369173594703
142,2.495951287252865,1.7518780276699664,1.979996475559986,0.768633861676666,39.65,44,3.0,5.0,5.0,10.0,0.00031030975172152876,9667.759338392281,248.3369173594703
143,2.495951287252865,1.7967645332516764,2.1115072475764394,0.7811551760573106,34.041666666666664,44,3.0,5.0,5.0,10.0,0.00031030975172152876,9667.759338392281,248.3369173594703
144,2.495951287252865,1.7454094801546811,1.905047747492343,0.766283444407788,36.94166666666667,44,3.0,5.0,5.0,10.0,0.00031030975172152876,9667.759338392281,248.3369173594703
145,2.495951287252865,1.8490232779380598,2.151582531615848,0.7499971071385867,40.666666666666664,44,3.0,5.0,5.0,10.0,0.00031030975172152876,9667.759338392281,248.3369173594703
146,2.495951287252865,1.614028804162112,1.7684581822401912,0.829183301565685,36.025,44,3.0,5.0,5.0,10.0,0.00031030975172152876,9667.759338392281,248.3369173594703
147,2.495951287252865,1.7357714247267118,2.1131499107155376,0.8159931768359001,39.44166666666667,44,3.0,5.0,5.0,10.0,0.00031030975172152876,9667.759338392281,248.3369173594703
148,2.495951287252865,1.725540536576868,2.0654500766353316,0.8017327053895397,37.96666666666667,44,3.0,5.0,5.0,10.0,0.00031030975172152876,9667.759338392281,248.3369173594703
149,2.495951287252865,1.7517114252279253,1.9523471560900345,0.7825019601389457,38.175,44,3.0,5.0,5.0,10.0,0.00031030975172152876,9667.759338392281,248.3369173594703
150,2.495951287252865,1.8068652734029098,2.221205768093429,0.8209189894624865,38.65833333333333,44,3.0,5.0,5.0,10.0,0.00031030975172152876,9667.759338392281,248.3369173594703
151,2.495951287252865,1.7680652087339668,2.0472658018798526,0.7828488319905865,34.44166666666667,44,3.0,5.0,5.0,10.0,0.00031030975172152876,9667.759338392281,248.3369173594703
152,2.495951287252865,1.7907599596818813,2.0708284287761556,0.740676776738533,39.825,44,3.0,5.0,5.0,10.0,0.00031030975172152876,9667.759338392281,248.3369173594703
153,2.495951287252865,1.8018458374671442,2.0802872061548845,0.7778234025827486,36.208333333333336,44,3.0,5.0,5.0,10.0,0.00031030975172152876,9667.759338392281,248.3369173594703
154,2.495951287252865,1.70628347199039,1.9137838637057363,0.816546156359547,33.108333333333334,44,3.0,5.0,5.0,10.0,0.00031030975172152876,9667.759338392281,248.3369173594703
155,2.495951287252865,1.8332352109214236,2.190231282348151,0.7607544997320067,39.55833333333333,44,3.0,5.0,5.0,10.0,0.00031030975172152876,9667.759338392281,248.3369173594703
156,2.496096140113731,1.8062771178186214,2.0889146058896606,0.7778105076138725,38.775,44,3.0,5.0,5.0,10.0,0.0003524732462765409,8511.28427956283,238.99812286633167
157,2.496096140113731,1.7549023639932844,2.214696253853985,0.8365139111212901,37.68333333333333,44,3.0,5.0,5.0,10.0,0.0003524732462765409,8511.28427956283,238.99812286633167
